6384,2022-10-15 13:07:01,+7 (993) 147-54-15,4469 5558 6163 3740,"улица Декабристов, 51 с1","Ольховская улица, 16 с9",6.33,94.95
6385,2022-10-15 13:07:01,+7 (966) 070-88-98,5440 5882 1016 5339,"Сенежская улица, 5","Черноморский бульвар, 5 к1",9.60,144.00
6386,2022-10-15 13:07:01,+7 (963) 080-31-19,4469 5853 6849 9782,"Школьная улица, 83","Профсоюзная улица, 27 к2 с1",3.82,57.30
6387,2022-10-15 13:09:02,+7 (953) 180-95-14,4059 9218 4731 4860,"Халтуринская улица, 10 к1","Алымов переулок, 13",19.99,299.85
7090,2022-10-15 20:28:02,+7 (993) 823-39-16,4390 5678 8135 6859,"Полевая улица, 6А","улица Никитина, 6",7.89,118.35
6388,2022-10-15 13:09:02,+7 (931) 541-88-79,6766 3647 1641 3878,"Садовническая улица, 26/21","Балтийская улица, 10 к1",29.91,448.65
6389,2022-10-15 13:10:01,+7 (903) 419-77-04,4390 5654 2224 4154,"Ивановская улица, 16","Рабочая улица, 35 к2",19.73,295.95
6390,2022-10-15 13:10:01,+7 (962) 789-43-73,4390 5694 3606 2537,"Студенческая улица, 39","Каширское шоссе, 80Д",22.03,330.45
6391,2022-10-15 13:10:01,+7 (907) 207-54-39,4478 1788 5650 3775,"Новоданиловская набережная, 4 с2","Водопроводная улица, 32/15",2.71,40.65
6392,2022-10-15 13:11:01,+7 (980) 029-34-14,4627 3056 7177 4071,"Красноярская улица, 15","Байкальская улица, 23",18.37,275.55
6393,2022-10-15 13:11:01,+7 (930) 050-67-83,5213 2443 1821 2814,"Трудовая улица, 13","2-й Южнопортовый проезд, 7",18.31,274.65
6394,2022-10-15 13:11:01,+7 (931) 554-74-71,4272 2984 1034 6814,"улица Ватутина, 2 к2","3-я Сокольническая улица, 4",18.15,272.25
6395,2022-10-15 13:12:02,+7 (937) 494-23-75,4478 1831 6431 6498,"Гоголевский бульвар, 21 с2","Воронцовская улица, 7 с1",16.91,253.65
6396,2022-10-15 13:14:01,+7 (964) 185-35-63,5235 2662 5063 1481,"улица Маршала Катукова, 24 к2","проезд Фрезер, 2 с26",28.23,423.45
6397,2022-10-15 13:14:01,+7 (986) 696-85-71,5331 5761 7148 5897,"Голубинская улица, 8 с1","улица Шеногина, 4",2.73,40.95
6398,2022-10-15 13:15:02,+7 (901) 807-09-01,5440 5837 1763 8276,"Доброслободская улица, 8 с4","1-й Митинский переулок, 15 с4",23.45,351.75
6399,2022-10-15 13:16:02,+7 (957) 316-85-65,4276 4417 5040 7863,"улица Кулакова, 4 к1","Широкая улица, 10 с1",20.33,304.95
6400,2022-10-15 13:16:02,+7 (961) 423-09-88,4469 5501 5321 1230,"Алтуфьевское шоссе, 48 к2","улица Народного Ополчения, 25",22.97,344.55
6401,2022-10-15 13:16:02,+7 (931) 715-39-22,4104 6274 2351 4857,"1-я Пионерская улица, 1А","Старопетровский проезд, 11Б с8",20.31,304.65
6402,2022-10-15 13:17:01,+7 (921) 268-00-28,5136 9168 5027 6380,"Суворовская площадь, 1/52 с7","улица Чистова, 3А с2",4.67,70.05
6403,2022-10-15 13:17:01,+7 (925) 879-85-16,5257 4454 7347 8879,"Вешняковская улица, 9 к2","Тверской бульвар, 17 с1",15.89,238.35
6404,2022-10-15 13:17:01,+7 (942) 606-74-79,5489 9997 2562 4110,"Печатников переулок, 22","Куликовская улица, 3 с2",19.46,291.90
6405,2022-10-15 13:20:02,+7 (941) 239-10-32,4478 1825 1563 7628,"Нагорная улица, 27 к3","Перовская улица, 5",5.31,79.65
6406,2022-10-15 13:20:02,+7 (904) 291-87-81,5313 4411 7226 1825,"улица Верхние Поля, 22 к1 с2","Ленинградская улица, 22",17.57,263.55
6407,2022-10-15 13:20:02,+7 (974) 109-58-62,4478 1830 6474 7917,"переулок Сивцев Вражек, 41 с3","Гранатный переулок, 6",25.68,385.20
6408,2022-10-15 13:21:02,+7 (948) 068-18-47,5254 7766 6692 5257,"3-й проезд Перова Поля, 8 с5","Коптевская улица, 26 к5",26.30,394.50
6409,2022-10-15 13:21:02,+7 (984) 968-84-07,5264 8326 8132 8569,"Чистопрудный бульвар, 10 с16","Разинское шоссе, 69/1",24.01,360.15
6410,2022-10-15 13:21:02,+7 (962) 622-35-58,4438 8893 6288 2631,"Широкая улица, 29","Дмитровское шоссе, 155 с1",11.76,176.40
6411,2022-10-15 13:22:01,+7 (969) 192-11-58,5100 4702 6275 8371,"Лётная улица, 18 к1","Подмосковная улица, 7В",7.87,118.05
6412,2022-10-15 13:22:01,+7 (994) 548-70-46,6766 3628 5940 0371,"Восточная улица, 40","Магаданская улица, 5",27.50,412.50
6413,2022-10-15 13:23:01,+7 (983) 282-43-53,4565 1579 2181 7133,"Рязанский проспект, 82 к2","улица Милашенкова, 14Г",10.91,163.65
6414,2022-10-15 13:23:01,+7 (980) 551-79-56,5323 1527 2623 6167,"125-й квартал, 2 с1","Февральская улица, 68/7",27.41,411.15
6415,2022-10-15 13:23:01,+7 (924) 773-19-25,5440 5871 4426 3558,"улица 50 лет Октября, 2 к1","улица Левитана, 5А",18.50,277.50
6416,2022-10-15 13:24:02,+7 (903) 731-70-66,5337 3638 6628 4297,"Красноворотский проезд, 3","Кантемировская улица, 29",29.97,449.55
6417,2022-10-15 13:26:01,+7 (994) 043-19-44,4908 5577 8865 8619,"улица Соловьиная Роща, 3 к2","Орликов переулок, 3",5.10,76.50
6418,2022-10-15 13:27:02,+7 (974) 725-82-48,4104 6222 6442 8945,"улица Шаболовка, 37","Берёзовая аллея, 10 к24",26.60,399.00
6419,2022-10-15 13:32:02,+7 (938) 267-88-89,4406 6633 1708 0544,"Песочная улица, 29","Филёвский бульвар, 20А",3.82,57.30
6420,2022-10-15 13:33:01,+7 (914) 154-29-87,4406 6611 0530 6295,"Захарьинская улица, 15А","3-я Мытищинская улица, 16 с60",19.49,292.35
6421,2022-10-15 13:35:01,+7 (978) 856-72-39,4627 3023 3342 0805,"Михалковская улица, 2 с2","13-я Парковая улица, 27 к4",2.10,31.50
6422,2022-10-15 13:35:01,+7 (921) 745-86-64,5316 8757 5451 4472,"16-я Парковая улица, 17 с4","Отрадный проезд, 3",11.72,175.80
6423,2022-10-15 13:35:01,+7 (932) 702-57-74,5440 5872 2237 6462,"5-я Парковая улица, 6","Красногвардейский бульвар, 60",15.68,235.20
6424,2022-10-15 13:37:02,+7 (993) 261-37-20,4272 2951 6865 1452,"Бескудниковский бульвар, 16 к3","Лесная улица, 8В",12.18,182.70
6425,2022-10-15 13:38:02,+7 (904) 611-33-26,5316 8783 3806 2711,"улица Адмирала Лазарева, 88 к4","улица Лермонтова, 39",1.28,19.20
6426,2022-10-15 13:38:02,+7 (961) 174-82-50,5100 8233 8151 7377,"Протопоповский переулок, 16 с1","Дмитровское шоссе, 98",19.04,285.60
6427,2022-10-15 13:38:02,+7 (933) 343-96-68,4627 3045 5366 2298,"Вешняковская улица, 11 к1","Дербеневская улица, 11А",10.50,157.50
6428,2022-10-15 13:39:01,+7 (983) 438-51-16,4349 1468 0456 5623,"Народный проспект, 17 с28","Озёрная улица, 7",19.01,285.15
6429,2022-10-15 13:40:02,+7 (998) 156-24-23,5290 4743 0827 5580,"1-я Останкинская улица, 25","улица Островитянова, 31 с2",17.64,264.60
6430,2022-10-15 13:41:02,+7 (966) 221-24-01,4059 9211 5714 4287,"5-й Вербный проезд, 5","Юровская улица, 97 к1",7.65,114.75
6431,2022-10-15 13:41:02,+7 (958) 721-99-53,4841 5735 8877 4175,"Малый Казённый переулок, 3","Доброслободская улица, 16 к3",1.20,18.00
6432,2022-10-15 13:42:01,+7 (910) 064-90-04,5257 4466 2414 8080,"Аэрофлотская улица, 8А с2","Миллионная улица, 11 к2 с1",20.23,303.45
6433,2022-10-15 13:42:01,+7 (922) 895-60-36,4454 3571 1806 4143,"Алтуфьевское шоссе, 3 с1","Клязьминская улица, 142",9.71,145.65
6434,2022-10-15 13:42:01,+7 (993) 311-35-82,4454 3553 1459 1315,"Флотская улица, 15 с2","Южнобутовская улица, 38",2.20,33.00
6435,2022-10-15 13:43:01,+7 (941) 381-51-12,5445 7357 0934 5220,"улица Ильинка, 15 с1","проспект Будённого, 33",23.42,351.30
6436,2022-10-15 13:43:01,+7 (960) 680-19-29,4183 8479 5151 9854,"Трубная улица, 29 с2","Скаковая улица, 5 с4",23.37,350.55
6437,2022-10-15 13:43:01,+7 (992) 160-68-85,4841 5775 2806 8630,"Малый Тишинский переулок, 19","улица Приорова, 2",25.59,383.85
6438,2022-10-15 13:44:02,+7 (973) 381-97-77,5316 8783 7485 5135,"Сеславинская улица, 16 к2","Лебедянская улица, 17 к3",10.55,158.25
6439,2022-10-15 13:45:02,+7 (915) 859-06-65,5337 3629 5624 1175,"Заречная улица, 28430","Салтыковская улица, 21А",20.03,300.45
6440,2022-10-15 13:45:02,+7 (967) 897-80-26,5163 3128 8266 2233,"Большая Филёвская улица, 6","Лужская улица, 11",28.13,421.95
6441,2022-10-15 13:50:01,+7 (964) 185-35-63,5235 2662 5063 1481,"Известковая улица, 20","Карачаровское шоссе, 2 с4",29.68,445.20
6442,2022-10-15 13:50:01,+7 (949) 468-07-23,4469 5507 6682 6895,"Весенняя улица, 5 с2","Фрунзенская набережная, 24 с2",10.02,150.30
6443,2022-10-15 13:51:02,+7 (935) 043-96-77,4033 3005 4853 5175,"улица Шекспира, 21","Авиамоторная улица, 48 с2",19.69,295.35
6444,2022-10-15 13:52:02,+7 (955) 564-49-40,4908 5595 5736 2449,"шоссе Энтузиастов, 5 с6","Каспийская улица, 20 к1",7.46,111.90
6445,2022-10-15 13:53:01,+7 (969) 068-36-00,5313 4485 4375 7720,"Большая Косинская улица, 27 с4","Сочинская улица, 3 к2",20.52,307.80
6446,2022-10-15 13:53:01,+7 (903) 428-06-36,4276 4477 6240 1430,"Староевропейская улица, 44576","Клязьминская улица, 32 с4",15.71,235.65
6447,2022-10-15 13:53:01,+7 (935) 517-61-77,5100 4780 1537 8348,"Большая Сухаревская площадь, 3 с3","1-й Зборовский переулок, 11",6.10,91.50
6448,2022-10-15 13:54:01,+7 (925) 473-86-16,4377 7381 3923 5545,"Овражная улица, 31А","Кутузовский проспект, 36 с6",25.28,379.20
6449,2022-10-15 13:59:02,+7 (939) 948-35-23,5254 7752 4571 2400,"Стахановская улица, 4 с9","улица Экодолье, 40",22.24,333.60
6450,2022-10-15 13:59:02,+7 (949) 110-11-19,5117 3816 7385 3597,"Саянская улица, 3 к2 с1","улица Петровка, 21 с1",19.20,288.00
6451,2022-10-15 13:59:02,+7 (939) 614-61-69,4469 5511 7111 0875,"улица Винокурова, 14","улица Горького, 47",19.94,299.10
6452,2022-10-15 14:00:01,+7 (974) 017-23-63,5264 8366 2083 3290,"улица Марьинский Парк, 41 к1","Волоколамское шоссе, 4 к31",29.67,445.05
6453,2022-10-15 14:00:01,+7 (962) 845-62-69,4191 5224 1367 5350,"Вишнёвая улица, 8А","Борисовская улица, 4",28.44,426.60
6454,2022-10-15 14:01:01,+7 (930) 342-07-36,4390 5634 1157 5142,"Трифоновская улица, 54 к1","Электродная улица, 3А",12.85,192.75
6455,2022-10-15 14:01:01,+7 (913) 131-49-83,4059 9289 2235 4208,"улица Маршала Федоренко, 14 с1","Никольская улица, 55",22.10,331.50
6456,2022-10-15 14:01:01,+7 (959) 523-90-01,5224 7007 4575 4444,"Домодедовская улица, 7 к4","улица Чапаева, 12",25.18,377.70
6457,2022-10-15 14:02:02,+7 (908) 613-16-44,5254 7723 1311 1433,"улица Фёдора Полетаева, 5 к1","1-я улица Энтузиастов, 3 с2",18.37,275.55
6458,2022-10-15 14:02:02,+7 (941) 092-96-38,4191 5244 8106 1950,"Филипповский переулок, 4 с2","улица Лихоборские Бугры, 14",7.07,106.05
6459,2022-10-15 14:04:01,+7 (906) 173-16-37,4191 5210 4797 3140,"Савёловская линия, 9","Воронежская улица, 22 к2",24.25,363.75
6460,2022-10-15 14:04:01,+7 (905) 343-70-57,5264 8353 8294 9534,"Стрельбищенский переулок, 22","Молодёжный бульвар, 14",6.56,98.40
6461,2022-10-15 14:04:01,+7 (996) 612-25-44,4377 7391 9491 4883,"улица Мусы Джалиля, 38 к2","Грохольский переулок, 31 с2",28.82,432.30
6462,2022-10-15 14:06:01,+7 (999) 558-90-78,4469 5895 1630 5370,"Открытое шоссе, 13 с5","Овражная улица, 47А",7.46,111.90
6463,2022-10-15 14:06:01,+7 (966) 647-72-21,4349 1427 2711 1850,"Измайловский бульвар, 40 с1","улица Степана Шутова, 6 к1",22.87,343.05
6464,2022-10-15 14:07:01,+7 (977) 784-33-44,4908 5510 4471 3250,"Берёзовая аллея, 7Б","Перовское шоссе, 9 с5",11.68,175.20
6465,2022-10-15 14:07:01,+7 (934) 183-17-31,4627 2964 4733 5281,"улица Прянишникова, 19Г с1","улица Авиаторов, 18",19.55,293.25
6466,2022-10-15 14:07:01,+7 (965) 740-57-96,5313 4493 3048 9964,"Нахимовский проспект, 21 с1","3-я Кабельная улица, 2 с3",26.93,403.95
6467,2022-10-15 14:09:01,+7 (917) 530-77-31,4183 8497 2528 8295,"улица Зелёновка, 106А","Фруктовая улица, 1",16.28,244.20
6468,2022-10-15 14:09:01,+7 (977) 973-19-98,4341 4656 8826 1028,"Ленинградский проспект, 5 с2","Большая Косинская улица, 130",20.36,305.40
6469,2022-10-15 14:10:02,+7 (935) 698-51-75,5235 2661 1821 7911,"Зимёнковская улица, 40","Береговая улица, 4 к1",12.00,180.00
6470,2022-10-15 14:10:02,+7 (992) 424-31-12,4478 1871 4455 1223,"улица Сущёвский Вал, 49 с2","Союзный проспект, 13 к1",3.74,56.10
6471,2022-10-15 14:10:02,+7 (900) 001-91-88,4276 4489 6184 5880,"улица Верхняя Масловка, 29","Верхняя улица, 6",13.59,203.85
6472,2022-10-15 14:12:01,+7 (948) 419-05-75,4183 8437 3754 5032,"Неглинная улица, 12 кГ","Николоямская улица, 18/1 с2",4.60,69.00
6473,2022-10-15 14:12:01,+7 (989) 994-64-70,5264 8351 5166 8737,"Черкизовкий парк, 21А","Токмаков переулок, 20/31 с2",20.25,303.75
6474,2022-10-15 14:14:01,+7 (924) 013-16-96,4478 1742 0778 8462,"Живописная улица, 17 к1","Скатертный переулок, 7",14.87,223.05
6475,2022-10-15 14:14:01,+7 (963) 279-38-30,5278 8323 2194 1072,"Абрамцевская улица, 15 с5","Михалковская улица, 5",15.41,231.15
6476,2022-10-15 14:15:01,+7 (925) 292-32-40,5257 4414 2796 8131,"Дубнинская улица, 28 к1","Промышленная улица, 4 с12",11.08,166.20
6477,2022-10-15 14:16:01,+7 (925) 269-17-27,4341 4619 6325 8425,"проспект Мира, 8","улица Намёткина, 16 к5",15.34,230.10
6478,2022-10-15 14:17:02,+7 (915) 937-19-32,6766 3618 6548 6630,"улица Маршала Голованова, 20","Поперечный просек, 1Г с1",11.68,175.20
6479,2022-10-15 14:17:02,+7 (912) 676-30-66,4565 1570 7774 4552,"Лужнецкая набережная, 2/4 с71","Лесная улица, 12",5.52,82.80
6480,2022-10-15 14:19:02,+7 (919) 914-83-28,4469 5861 8229 4524,"Береговая улица, 4 к9","улица Киово, 3",21.57,323.55
6481,2022-10-15 14:19:02,+7 (941) 834-18-29,5331 5713 3994 1014,"Южная улица, 9","улица Адмирала Руднева, 12 к1",3.40,51.00
6482,2022-10-15 14:21:01,+7 (946) 540-54-85,4276 4422 8185 4839,"Мичуринский проспект, 74","бульвар Яна Райниса, 4 к3 с2",10.31,154.65
6483,2022-10-15 14:21:01,+7 (978) 530-51-74,5136 9109 4673 5285,"улица Достоевского, 4 к1","Салтыковская улица, 13Г",23.78,356.70
6484,2022-10-15 14:21:01,+7 (912) 964-60-43,4841 5743 7565 1147,"Энергетическая улица, 16 к3","Электрозаводская улица, 58",16.71,250.65
6485,2022-10-15 14:22:02,+7 (976) 540-18-01,5489 9942 9117 3881,"Дмитровское шоссе, 62 к2 с2","Берёзовая аллея, 4",2.04,30.60
6486,2022-10-15 14:22:02,+7 (987) 289-44-06,5117 3877 0559 6864,"Ленинградский проспект, 5 с2","Болотная набережная, 3 с2",12.89,193.35
6487,2022-10-15 14:22:02,+7 (951) 749-54-37,4377 7329 8551 3881,"Матвеевская улица, 10 к3","Кетчерская улица, 2 к4",10.47,157.05
6488,2022-10-15 14:23:02,+7 (904) 796-41-14,6766 3669 4387 3717,"2-й Набережный тупик, 10","Малый Ржевский переулок, 6",17.51,262.65
6489,2022-10-15 14:23:02,+7 (979) 684-54-00,5290 4796 9340 4539,"Нижегородская улица, 106 к3","Большая Бронная улица, 11",26.73,400.95
6490,2022-10-15 14:24:01,+7 (958) 148-63-37,4627 3064 8417 7205,"9-я Парковая улица, 1 к1","Болотниковская улица, 10",14.11,211.65
6491,2022-10-15 14:24:01,+7 (915) 973-26-45,4565 1542 8831 3780,"3-й Павелецкий проезд, 7 к2 с2","Тушинская улица, 1",25.66,384.90
6492,2022-10-15 14:24:01,+7 (946) 960-10-31,5254 7759 3466 5786,"Новосходненское шоссе, 67","улица Сущёвский Вал, 14Б",20.17,302.55
6493,2022-10-15 14:25:01,+7 (960) 892-85-05,5489 9912 1717 3326,"улица Генерала Белова, 13","Ярцевская улица, 24 к2",13.13,196.95
6494,2022-10-15 14:26:02,+7 (946) 050-33-49,4033 3024 5167 3308,"улица Радио, 17 к5","Липовая улица, 27",26.68,400.20
6495,2022-10-15 14:26:02,+7 (963) 617-17-05,5100 4777 2712 8686,"улица Большая Якиманка, 12","Тарный проезд, 11 с5",11.69,175.35
6496,2022-10-15 14:26:02,+7 (939) 046-59-22,4478 1817 6712 7668,"Нагатинская набережная, 40/1 к1","проезд Стратонавтов, 4С",20.52,307.80
6497,2022-10-15 14:27:02,+7 (907) 187-90-79,5257 4424 7425 4722,"Ломоносовский проспект, 4 к2","Лужская улица, 16",4.03,60.45
6498,2022-10-15 14:29:02,+7 (963) 866-32-75,5406 1621 7154 3801,"Заречная улица, 23","Прудовая улица, 8",1.99,29.85
6499,2022-10-15 14:29:02,+7 (947) 537-91-38,5445 7386 2307 1617,"Волгоградский проспект, 169","Керченская улица, 7",12.71,190.65
6500,2022-10-15 14:29:02,+7 (985) 378-17-73,4183 8446 6362 6549,"Волгоградский проспект, 36","Малая Калужская улица, 15 с15",15.43,231.45
6501,2022-10-15 14:31:01,+7 (980) 117-04-48,4469 5588 8029 2852,"улица Бехтерева, 9 к1","Севастопольский проспект, 13 к2",20.86,312.90
6502,2022-10-15 14:32:02,+7 (991) 344-16-80,5290 4719 6925 3898,"Пятницкая улица, 10","Очаковское шоссе, 17 к1",19.48,292.20
6503,2022-10-15 14:32:02,+7 (901) 835-74-54,4908 5512 5604 0889,"улица СУ-336, 15","Варшавское шоссе, 122А",28.84,432.60
6504,2022-10-15 14:35:02,+7 (961) 830-08-04,4276 4458 3378 8918,"Технический переулок, 2","Осташковская улица, 15 с43",2.47,37.05
6505,2022-10-15 14:35:02,+7 (965) 832-34-44,5100 4715 7131 9871,"Домодедовская улица, 27","Загородное шоссе, 3 к4 с2",6.82,102.30
6506,2022-10-15 14:35:02,+7 (957) 442-71-03,5313 4471 2246 4146,"Новослободская улица, 67/69 с3","Давыдковская улица, 2 к1",12.92,193.80
6507,2022-10-15 14:36:02,+7 (949) 646-06-89,4478 1871 3426 6642,"Школьная улица, 6Б","Хлебозаводской проезд, 1",1.89,28.35
6508,2022-10-15 14:36:02,+7 (915) 254-09-00,5323 1517 0821 3178,"Голиковский переулок, 14/11 с2","улица Энергетиков, 10Б",2.08,31.20
6509,2022-10-15 14:36:02,+7 (980) 585-56-79,5235 2657 5446 7277,"улица Ворошилова, 18","Бауманская улица, 46",20.05,300.75
6510,2022-10-15 14:37:01,+7 (992) 681-38-20,5440 5858 5271 3699,"улица Свободы, 79","Садовническая улица, 51 с1",13.38,200.70
6511,2022-10-15 14:37:01,+7 (913) 770-50-46,4478 1801 2221 0110,"Севанская улица, 11 с3","Сентябрьская улица, 37",1.39,20.85
6512,2022-10-15 14:39:02,+7 (977) 526-26-00,6766 3667 1350 7636,"Карамышевская набережная, 58","3-й Сетуньский проезд, 1",13.59,203.85
6513,2022-10-15 14:39:02,+7 (906) 663-47-97,5163 3133 9598 5566,"улица Академика Павлова, 11 к2","Байкальская улица, 37А к1",3.73,55.95
6514,2022-10-15 14:39:02,+7 (955) 008-51-18,5278 8343 4126 4592,"Тверская улица, 6 с7","1-я Магистральная улица, 21 с8",6.36,95.40
6515,2022-10-15 14:40:01,+7 (934) 556-99-22,5337 3613 3154 5516,"Кастанаевская улица, 50","улица Станиславского, 21 с5",4.58,68.70
6516,2022-10-15 14:40:01,+7 (945) 731-32-14,4454 3510 5514 4026,"Никитинская улица, 10Б с1","Старая Басманная улица, 16/1Б с5",24.40,366.00
6517,2022-10-15 14:41:01,+7 (986) 028-62-33,5235 2616 3678 6166,"Зимёнковская улица, 56 к4","Солянский проезд, 1/27 с1",11.65,174.75
6518,2022-10-15 14:41:01,+7 (942) 237-54-18,4349 1463 7558 7626,"улица Победы, 3А","Косинская улица, 10Б",8.58,128.70
6519,2022-10-15 14:41:01,+7 (983) 835-64-94,4469 5524 8895 4351,"улица Губайлово, 31","Кронштадтский бульвар, 18А с2",27.93,418.95
6520,2022-10-15 14:45:01,+7 (949) 565-58-34,5213 2430 5201 2414,"Ореховый бульвар, 12 к2 с3","2-й Лихачёвский переулок, 1 с11",5.24,78.60
6521,2022-10-15 14:45:01,+7 (905) 486-23-53,4349 1432 7529 1821,"Батюнинская улица, 5","Новорязанское шоссе, 6 с3",13.87,208.05
6522,2022-10-15 14:46:01,+7 (964) 742-70-63,5257 4473 8051 9753,"2-я Бородинская улица, 17","Задонский проезд, 34 к2",7.46,111.90
6523,2022-10-15 14:47:02,+7 (963) 157-29-15,5136 9178 6422 4887,"Электродный проезд, 14 с3","Хохловский переулок, 3 с3",3.36,50.40
6524,2022-10-15 14:47:02,+7 (984) 366-93-23,4276 8357 9563 0159,"Садовая улица, 2Б","3-я Парковая улица, 41А с1",17.22,258.30
6525,2022-10-15 14:49:02,+7 (974) 875-51-92,5224 7018 8856 1406,"улица Юннатов, 13 с2","улица Щипок, 22 с2",21.47,322.05
6526,2022-10-15 14:49:02,+7 (989) 201-35-94,5117 3842 6268 4068,"Рязанский проспект, 10 с21","Большая Очаковская улица, 42",15.44,231.60
6527,2022-10-15 14:50:02,+7 (928) 303-69-87,4627 3056 3502 2104,"Большая Косинская улица, 76","Большая Грузинская улица, 30",4.50,67.50
6528,2022-10-15 14:50:02,+7 (995) 325-85-98,4438 8840 1790 1142,"Новочерёмушкинская улица, 53 к4 с1","Волоколамское шоссе, 80 с6",28.04,420.60
6529,2022-10-15 14:52:02,+7 (947) 360-80-89,5337 3646 4432 0130,"Гатчинская улица, 19","Ленинский проспект, 146",29.32,439.80
6530,2022-10-15 14:52:02,+7 (997) 476-57-41,4104 6228 1276 8263,"Партизанская улица, 33 к1","Главная улица, 13 с3",27.11,406.65
6531,2022-10-15 14:52:02,+7 (951) 137-75-38,5290 4725 5186 5453,"1-я Магистральная улица, 2 к1","Холодильный переулок, 3 с2",25.26,378.90
6532,2022-10-15 14:53:02,+7 (972) 609-28-02,4908 5578 2683 8330,"11-я улица Текстильщиков, 4А","Лебедянская улица, 14 к2",22.68,340.20
6533,2022-10-15 14:53:02,+7 (904) 093-30-86,5545 6284 0348 8561,"Волоколамское шоссе, 65А с2","Шоссейная улица, 78",15.77,236.55
6534,2022-10-15 14:54:01,+7 (914) 964-43-03,5163 3111 4151 4375,"улица Петровка, 14 с3","Волжский бульвар, 114А к3 с2",25.30,379.50
6535,2022-10-15 14:55:02,+7 (968) 224-20-47,4390 5652 6658 5639,"улица Рогова, 16","Каланчёвский тупик, 4 с4",13.39,200.85
6536,2022-10-15 14:55:02,+7 (955) 497-59-98,5331 5774 5827 6512,"Чонгарский бульвар, 22 к2","Учительская улица, 10",15.77,236.55
6537,2022-10-15 14:57:01,+7 (935) 619-42-99,5213 2429 9657 3960,"Западная улица, 4 с89","Миллионная улица, 10",12.00,180.00
6538,2022-10-15 14:58:02,+7 (969) 664-31-32,5313 4428 5865 7872,"Часовая улица, 16 с17","Чистопрудный бульвар, 12А с5",27.69,415.35
6539,2022-10-15 14:58:02,+7 (994) 152-66-14,4478 1837 4358 5357,"Угличская улица, 18 с1","улица Калинина, 7",15.69,235.35
6540,2022-10-15 14:58:02,+7 (975) 759-04-74,4349 1437 3928 1749,"улица Вересаева, 13","улица Шекспира, 61",13.17,197.55
6541,2022-10-15 14:59:02,+7 (991) 069-70-87,4438 8838 4761 2358,"Открытое шоссе, 13 с8","улица Гайдара, 11",8.66,129.90
6542,2022-10-15 14:59:02,+7 (910) 453-69-15,5331 5727 5687 4449,"1-й Колобовский переулок, 27/3 с2","Большая Новодмитровская улица, 28 с1",6.35,95.25
6543,2022-10-15 14:59:02,+7 (932) 349-76-33,4341 4607 6800 4976,"Большая Тульская улица, 50","Боровское шоссе, 47",9.38,140.70
6544,2022-10-15 15:00:01,+7 (904) 291-87-81,5313 4411 7226 1825,"Большая Пионерская улица, 46","Загородное шоссе, 7 к1",12.37,185.55
6545,2022-10-15 15:00:01,+7 (911) 857-21-65,5235 2652 1826 7974,"площадь Академика Курчатова, 1 с142","улица Лермонтова, 18",15.43,231.45
6546,2022-10-15 15:00:01,+7 (988) 445-47-37,5117 3843 5328 6203,"улица Текстильщиков, 2А","Симферопольское шоссе, 3",7.44,111.60
6547,2022-10-15 15:01:01,+7 (976) 199-23-23,5545 6272 6501 0117,"улица Академика Варги, 4А","Приречная улица, 3",8.05,120.75
6548,2022-10-15 15:01:01,+7 (953) 414-87-99,6766 3611 2648 3426,"Николо-Хованская улица, 8 к4","Лебедянская улица, 10 с2",16.13,241.95
6549,2022-10-15 15:02:02,+7 (987) 758-51-86,4033 3030 9600 0196,"Рублёвское шоссе, 107","Каргопольская улица, 18 с2",21.50,322.50
6550,2022-10-15 15:03:01,+7 (925) 282-89-87,4478 1836 0481 1686,"Красногорская улица, 13","улица Фабрициуса, 24 с1",25.23,378.45
6551,2022-10-15 15:03:01,+7 (966) 426-73-71,4627 2947 8867 6777,"Ботаническая улица, 14","Кедровая улица, 26",5.65,84.75
6552,2022-10-15 15:03:01,+7 (904) 091-13-73,5100 8227 1334 8428,"Дмитровское шоссе, 27 к1","Таганская улица, 9",22.17,332.55
6553,2022-10-15 15:05:02,+7 (912) 204-26-30,4276 4404 1898 5534,"улица Лермонтова, 18","улица Добролюбова, 10",20.32,304.80
6554,2022-10-15 15:06:02,+7 (996) 263-46-29,5254 7746 7753 3434,"Яузская улица, 1/15 с5","улица Климашкина, 13Б",17.42,261.30
6555,2022-10-15 15:06:02,+7 (995) 428-65-96,4841 5724 6648 5169,"Новая Басманная улица, 4-6 с11","Золотопрудная улица, 15",4.65,69.75
6556,2022-10-15 15:07:01,+7 (972) 035-91-88,4627 2958 3103 2850,"Путевой проезд, 42","улица Адмирала Лазарева, 82 к5",19.54,293.10
6557,2022-10-15 15:07:01,+7 (930) 450-68-23,4469 5564 4497 8719,"Нагатинская улица, 17 к1","Волочаевская улица, 14 к1",2.06,30.90
6558,2022-10-15 15:07:01,+7 (970) 704-23-88,4390 5662 1333 1655,"Гвардейская улица, 15","Малый Златоустинский переулок, 7 с5",26.04,390.60
6559,2022-10-15 15:08:01,+7 (983) 388-74-39,4478 1773 2764 5561,"Каширское шоссе, 84 к2","улица Верхняя Масловка, 16 к1",3.67,55.05
6560,2022-10-15 15:08:01,+7 (917) 007-59-86,4183 8424 4275 5712,"Госпитальная улица, 2","Головинское шоссе, 1",6.33,94.95
